ID,CPU,MemUsage,NetIn,NetOut,Mem,PIDs
955279a62a41,0.29,1.766,5.26,3.33,0.02,8
955279a62a41,0.29,1.766,5.26,3.33,0.02,8
955279a62a41,0,1.766,5.26,3.33,0.02,8
955279a62a41,0,1.766,5.26,3.33,0.02,8
955279a62a41,0,1.766,5.26,3.33,0.02,8
955279a62a41,0,1.766,5.26,3.33,0.02,8
955279a62a41,0,1.766,5.26,3.33,0.02,8
955279a62a41,0,1.766,5.26,3.33,0.02,8
955279a62a41,0,1.766,5.26,3.33,0.02,8
955279a62a41,0,1.766,5.26,3.33,0.02,8
955279a62a41,0,1.766,5.26,3.33,0.02,8
955279a62a41,0,1.766,5.26,3.33,0.02,8
955279a62a41,0,1.766,5.26,3.33,0.02,8
955279a62a41,0,1.766,5.26,3.33,0.02,8
955279a62a41,0,1.766,5.26,3.33,0.02,8
955279a62a41,0,1.766,5.26,3.33,0.02,8
955279a62a41,0,1.766,5.26,3.33,0.02,8
955279a62a41,0,1.766,5.26,3.33,0.02,8
955279a62a41,79.27,1.902,5.63,3.47,0.02,8
955279a62a41,79.27,1.902,5.63,3.47,0.02,8
955279a62a41,33.14,1.855,5.83,3.8,0.02,8
955279a62a41,33.14,1.855,5.83,3.8,0.02,8
955279a62a41,0,1.855,5.83,3.8,0.02,8
955279a62a41,0,1.855,5.83,3.8,0.02,8
955279a62a41,0,1.855,5.83,3.8,0.02,8
955279a62a41,0,1.855,5.83,3.8,0.02,8
955279a62a41,71.43,1.996,6.2,3.94,0.03,8
955279a62a41,71.43,1.996,6.2,3.94,0.03,8
955279a62a41,41.17,1.859,6.4,4.27,0.02,8
955279a62a41,41.17,1.859,6.4,4.27,0.02,8
955279a62a41,0,1.859,6.4,4.27,0.02,8
955279a62a41,0,1.859,6.4,4.27,0.02,8
955279a62a41,0,1.859,6.4,4.27,0.02,8
955279a62a41,0,1.859,6.4,4.27,0.02,8
955279a62a41,5.49,1.996,6.78,4.41,0.03,8
955279a62a41,5.49,1.996,6.78,4.41,0.03,8
955279a62a41,100.37,1.996,6.78,4.41,0.03,8
955279a62a41,100.37,1.996,6.78,4.41,0.03,8
955279a62a41,7.37,1.863,6.98,4.74,0.02,8
955279a62a41,7.37,1.863,6.98,4.74,0.02,8
955279a62a41,80.23,2.004,7.36,4.88,0.03,8
955279a62a41,80.23,2.004,7.36,4.88,0.03,8
955279a62a41,31.76,1.879,7.56,5.21,0.02,8
955279a62a41,31.76,1.879,7.56,5.21,0.02,8
955279a62a41,0,1.879,7.56,5.21,0.02,8
955279a62a41,0,1.879,7.56,5.21,0.02,8
955279a62a41,0,1.879,7.56,5.21,0.02,8
955279a62a41,0,1.879,7.56,5.21,0.02,8
955279a62a41,35.14,2.016,7.94,5.35,0.03,8
955279a62a41,35.14,2.016,7.94,5.35,0.03,8
955279a62a41,76.4,1.891,8.14,5.68,0.02,8
955279a62a41,76.4,1.891,8.14,5.68,0.02,8
955279a62a41,29.61,2.027,8.52,5.82,0.03,8
955279a62a41,29.61,2.027,8.52,5.82,0.03,8
955279a62a41,82.5,1.965,8.71,6.15,0.03,8
955279a62a41,82.5,1.965,8.71,6.15,0.03,8
955279a62a41,48.73,2.105,9.1,6.29,0.03,8
955279a62a41,48.73,2.105,9.1,6.29,0.03,8
955279a62a41,61.04,1.965,9.29,6.62,0.03,8
955279a62a41,61.04,1.965,9.29,6.62,0.03,8
955279a62a41,66.46,2.102,9.67,6.76,0.03,8
955279a62a41,66.46,2.102,9.67,6.76,0.03,8
955279a62a41,46.31,1.973,9.87,7.09,0.03,8
955279a62a41,46.31,1.973,9.87,7.09,0.03,8
955279a62a41,85.66,2.109,10.3,7.23,0.03,8
955279a62a41,85.66,2.109,10.3,7.23,0.03,8
955279a62a41,23.87,1.977,10.4,7.56,0.03,8
955279a62a41,23.87,1.977,10.4,7.56,0.03,8
955279a62a41,94.62,2.113,10.8,7.7,0.03,8
955279a62a41,94.62,2.113,10.8,7.7,0.03,8
955279a62a41,38.9,2.117,11.4,8.17,0.03,8
955279a62a41,38.9,2.117,11.4,8.17,0.03,8
955279a62a41,83.56,2,11.6,8.5,0.03,8
955279a62a41,83.56,2,11.6,8.5,0.03,8
955279a62a41,0,2,11.6,8.5,0.03,8
955279a62a41,0,2,11.6,8.5,0.03,8
955279a62a41,0,2,11.6,8.5,0.03,8
955279a62a41,0,2,11.6,8.5,0.03,8
955279a62a41,0,2,11.6,8.5,0.03,8
955279a62a41,0,2,11.6,8.5,0.03,8
955279a62a41,0,2,11.6,8.5,0.03,8
955279a62a41,0,2,11.6,8.5,0.03,8
955279a62a41,45.01,2.129,12,8.64,0.03,8
955279a62a41,45.01,2.129,12,8.64,0.03,8
955279a62a41,62.97,2,12.2,8.97,0.03,8
955279a62a41,62.97,2,12.2,8.97,0.03,8
955279a62a41,52.25,2.027,12.5,9.11,0.03,8
955279a62a41,52.25,2.027,12.5,9.11,0.03,8
955279a62a41,56.21,2.023,12.7,9.44,0.03,8
955279a62a41,56.21,2.023,12.7,9.44,0.03,8
955279a62a41,0,2.023,12.7,9.44,0.03,8
955279a62a41,0,2.023,12.7,9.44,0.03,8
955279a62a41,0,2.023,12.7,9.44,0.03,8
955279a62a41,0,2.023,12.7,9.44,0.03,8
955279a62a41,82.02,2.156,13.1,9.58,0.03,8
955279a62a41,82.02,2.156,13.1,9.58,0.03,8
955279a62a41,27.27,2.027,13.3,9.91,0.03,8
955279a62a41,27.27,2.027,13.3,9.91,0.03,8
955279a62a41,0,2.027,13.3,9.91,0.03,8
955279a62a41,0,2.027,13.3,9.91,0.03,8
955279a62a41,0,2.027,13.3,9.91,0.03,8
955279a62a41,0,2.027,13.3,9.91,0.03,8
955279a62a41,0,2.027,13.3,9.91,0.03,8
955279a62a41,0,2.027,13.3,9.91,0.03,8
955279a62a41,0,2.027,13.3,9.91,0.03,8
955279a62a41,0,2.027,13.3,9.91,0.03,8
955279a62a41,0,2.027,13.3,9.91,0.03,8
955279a62a41,0,2.027,13.3,9.91,0.03,8
955279a62a41,0,2.027,13.3,9.91,0.03,8
955279a62a41,0,2.027,13.3,9.91,0.03,8
955279a62a41,0,2.027,13.3,9.91,0.03,8
955279a62a41,0,2.027,13.3,9.91,0.03,8
955279a62a41,0,2.027,13.3,9.91,0.03,8
955279a62a41,0,2.027,13.3,9.91,0.03,8
955279a62a41,0,2.027,13.3,9.91,0.03,8
955279a62a41,0,2.027,13.3,9.91,0.03,8
955279a62a41,0,2.027,13.3,9.91,0.03,8
955279a62a41,0,2.027,13.3,9.91,0.03,8
955279a62a41,0,2.027,13.3,9.91,0.03,8
955279a62a41,0,2.027,13.3,9.91,0.03,8
955279a62a41,0,2.027,13.3,9.91,0.03,8
955279a62a41,0,2.027,13.3,9.91,0.03,8
955279a62a41,0,2.027,13.3,9.91,0.03,8
955279a62a41,0,2.027,13.3,9.91,0.03,8
955279a62a41,0,2.027,13.3,9.91,0.03,8
955279a62a41,0.13,2.027,13.3,9.91,0.03,8
955279a62a41,0.13,2.027,13.3,9.91,0.03,8
955279a62a41,0,2.027,13.3,9.91,0.03,8
955279a62a41,0,2.027,13.3,9.91,0.03,8
955279a62a41,0,2.027,13.3,9.91,0.03,8
955279a62a41,0,2.027,13.3,9.91,0.03,8
955279a62a41,0,2.027,13.3,9.91,0.03,8
955279a62a41,0,2.027,13.3,9.91,0.03,8
955279a62a41,0,2.027,13.3,9.91,0.03,8
955279a62a41,0,2.027,13.3,9.91,0.03,8
955279a62a41,26,2.156,13.7,10.1,0.03,8
955279a62a41,26,2.156,13.7,10.1,0.03,8
955279a62a41,98.69,2.172,14.3,10.5,0.03,8
955279a62a41,98.69,2.172,14.3,10.5,0.03,8
955279a62a41,88.83,2.055,14.5,10.9,0.03,8
955279a62a41,88.83,2.055,14.5,10.9,0.03,8
955279a62a41,0,2.055,14.5,10.9,0.03,8
955279a62a41,0,2.055,14.5,10.9,0.03,8
955279a62a41,0,2.055,14.5,10.9,0.03,8
955279a62a41,0,2.055,14.5,10.9,0.03,8
955279a62a41,0,2.055,14.5,10.9,0.03,8
955279a62a41,0,2.055,14.5,10.9,0.03,8
955279a62a41,0,2.055,14.5,10.9,0.03,8
955279a62a41,0,2.055,14.5,10.9,0.03,8
955279a62a41,0,2.055,14.5,10.9,0.03,8
955279a62a41,0,2.055,14.5,10.9,0.03,8
955279a62a41,0,2.055,14.5,10.9,0.03,8
955279a62a41,0,2.055,14.5,10.9,0.03,8
955279a62a41,0,2.055,14.5,10.9,0.03,8
955279a62a41,0,2.055,14.5,10.9,0.03,8
955279a62a41,0,2.055,14.5,10.9,0.03,8
955279a62a41,0,2.055,14.5,10.9,0.03,8
955279a62a41,0,2.055,14.5,10.9,0.03,8
955279a62a41,0,2.055,14.5,10.9,0.03,8
955279a62a41,0,2.055,14.5,10.9,0.03,8
955279a62a41,0,2.055,14.5,10.9,0.03,8
955279a62a41,31.05,2.07,14.8,11,0.03,8
955279a62a41,31.05,2.07,14.8,11,0.03,8
955279a62a41,98.49,2.203,15.4,11.5,0.03,8
955279a62a41,98.49,2.203,15.4,11.5,0.03,8
955279a62a41,97.78,2.094,16,11.9,0.03,8
955279a62a41,97.78,2.094,16,11.9,0.03,8
955279a62a41,97.28,2.215,16.6,12.4,0.03,8
955279a62a41,97.28,2.215,16.6,12.4,0.03,8
955279a62a41,99.89,2.09,16.8,12.7,0.03,8
955279a62a41,99.89,2.09,16.8,12.7,0.03,8
955279a62a41,97.55,2.223,17.1,12.9,0.03,8
955279a62a41,97.55,2.223,17.1,12.9,0.03,8
955279a62a41,98.3,2.234,17.7,13.3,0.03,8
955279a62a41,98.3,2.234,17.7,13.3,0.03,8
955279a62a41,97.79,2.238,18.3,13.8,0.03,8
955279a62a41,97.79,2.238,18.3,13.8,0.03,8
955279a62a41,97.61,2.242,18.9,14.3,0.03,8
955279a62a41,97.61,2.242,18.9,14.3,0.03,8
955279a62a41,97.39,2.277,19.4,14.8,0.03,8
955279a62a41,97.39,2.277,19.4,14.8,0.03,8
955279a62a41,97.42,2.172,20,15.2,0.03,8
955279a62a41,97.42,2.172,20,15.2,0.03,8
955279a62a41,47.65,2.156,20.2,15.6,0.03,8
955279a62a41,47.65,2.156,20.2,15.6,0.03,8
955279a62a41,0,2.156,20.2,15.6,0.03,8
955279a62a41,0,2.156,20.2,15.6,0.03,8
955279a62a41,39.92,2.293,20.6,15.7,0.03,8
955279a62a41,39.92,2.293,20.6,15.7,0.03,8
955279a62a41,98.88,2.301,21.2,16.2,0.03,8
955279a62a41,98.88,2.301,21.2,16.2,0.03,8
955279a62a41,99.07,2.309,21.7,16.6,0.03,8
955279a62a41,99.07,2.309,21.7,16.6,0.03,8
955279a62a41,98.69,2.312,22.3,17.1,0.03,8
955279a62a41,98.69,2.312,22.3,17.1,0.03,8
955279a62a41,99.12,2.324,22.9,17.6,0.03,8
955279a62a41,99.12,2.324,22.9,17.6,0.03,8
955279a62a41,98.83,2.332,23.5,18,0.03,8
955279a62a41,98.83,2.332,23.5,18,0.03,8
955279a62a41,98.68,2.461,24,18.5,0.03,8
955279a62a41,98.68,2.461,24,18.5,0.03,8
955279a62a41,100.29,2.352,24,18.5,0.03,8
955279a62a41,100.29,2.352,24,18.5,0.03,8
955279a62a41,98.94,2.355,24.6,19,0.03,8
955279a62a41,98.94,2.355,24.6,19,0.03,8
955279a62a41,98.8,2.371,25.2,19.5,0.03,8
955279a62a41,98.8,2.371,25.2,19.5,0.03,8
955279a62a41,99.04,2.391,25.8,19.9,0.03,8
955279a62a41,99.04,2.391,25.8,19.9,0.03,8
955279a62a41,21.11,2.262,26,20.3,0.03,8
955279a62a41,21.11,2.262,26,20.3,0.03,8
955279a62a41,0,2.262,26,20.3,0.03,8
955279a62a41,0,2.262,26,20.3,0.03,8
955279a62a41,0,2.262,26,20.3,0.03,8
955279a62a41,0,2.262,26,20.3,0.03,8
955279a62a41,0,2.262,26,20.3,0.03,8
955279a62a41,0,2.262,26,20.3,0.03,8
955279a62a41,0,2.262,26,20.3,0.03,8
955279a62a41,0,2.262,26,20.3,0.03,8
955279a62a41,0,2.262,26,20.3,0.03,8
955279a62a41,0,2.262,26,20.3,0.03,8
955279a62a41,0,2.262,26,20.3,0.03,8
955279a62a41,0,2.262,26,20.3,0.03,8
955279a62a41,0,2.262,26,20.3,0.03,8
955279a62a41,0,2.262,26,20.3,0.03,8
955279a62a41,0,2.262,26,20.3,0.03,8
955279a62a41,0,2.262,26,20.3,0.03,8
955279a62a41,0,2.262,26,20.3,0.03,8
955279a62a41,0,2.262,26,20.3,0.03,8
955279a62a41,0,2.262,26,20.3,0.03,8
955279a62a41,0,2.262,26,20.3,0.03,8
955279a62a41,0,2.262,26,20.3,0.03,8
955279a62a41,0,2.262,26,20.3,0.03,8
955279a62a41,0,2.262,26,20.3,0.03,8
955279a62a41,83.57,2.395,26.3,20.4,0.03,8
955279a62a41,83.57,2.395,26.3,20.4,0.03,8
955279a62a41,99.22,2.414,26.9,20.9,0.03,8
955279a62a41,99.22,2.414,26.9,20.9,0.03,8
955279a62a41,98.68,2.309,27.5,21.3,0.03,8
955279a62a41,98.68,2.309,27.5,21.3,0.03,8
955279a62a41,99.02,2.426,28.1,21.8,0.03,8
955279a62a41,99.02,2.426,28.1,21.8,0.03,8
955279a62a41,98.46,2.438,28.6,22.3,0.03,8
955279a62a41,98.46,2.438,28.6,22.3,0.03,8
955279a62a41,99.21,2.453,29.2,22.7,0.03,8
955279a62a41,99.21,2.453,29.2,22.7,0.03,8
955279a62a41,99.33,2.457,29.8,23.2,0.03,8
955279a62a41,99.33,2.457,29.8,23.2,0.03,8
955279a62a41,99.23,2.461,30.4,23.7,0.03,8
955279a62a41,99.23,2.461,30.4,23.7,0.03,8
955279a62a41,147.8,2.672,31.3,24.3,0.03,9
955279a62a41,147.8,2.672,31.3,24.3,0.03,9
955279a62a41,197.62,2.727,32.5,25.2,0.03,9
955279a62a41,197.62,2.727,32.5,25.2,0.03,9
955279a62a41,197.88,2.664,33.6,26.2,0.03,9
955279a62a41,197.88,2.664,33.6,26.2,0.03,9
955279a62a41,198.81,2.57,34.8,27.1,0.03,9
955279a62a41,198.81,2.57,34.8,27.1,0.03,9
955279a62a41,198.9,2.691,35.3,27.6,0.03,9
955279a62a41,198.9,2.691,35.3,27.6,0.03,9
955279a62a41,271.2,2.73,36.5,28.5,0.03,10
955279a62a41,271.2,2.73,36.5,28.5,0.03,10
955279a62a41,298.66,3.109,38,29.6,0.04,10
955279a62a41,298.66,3.109,38,29.6,0.04,10
955279a62a41,297.42,3.102,39.8,31,0.04,10
955279a62a41,297.42,3.102,39.8,31,0.04,10
955279a62a41,373.05,2.957,41.9,32.6,0.04,10
955279a62a41,373.05,2.957,41.9,32.6,0.04,10
955279a62a41,389.96,3.223,44.2,34.4,0.04,10
955279a62a41,389.96,3.223,44.2,34.4,0.04,10
955279a62a41,395.05,3.242,46.5,36.3,0.04,10
955279a62a41,395.05,3.242,46.5,36.3,0.04,10
955279a62a41,395.51,3.281,48.2,37.7,0.04,10
955279a62a41,395.51,3.281,48.2,37.7,0.04,10
955279a62a41,392.86,3.336,50.5,39.6,0.04,10
955279a62a41,392.86,3.336,50.5,39.6,0.04,10
955279a62a41,393.8,3.238,52.2,41,0.04,10
955279a62a41,393.8,3.238,52.2,41,0.04,10
955279a62a41,388.93,3.418,54.5,42.9,0.04,10
955279a62a41,388.93,3.418,54.5,42.9,0.04,10
955279a62a41,395.42,3.449,55.7,43.8,0.04,10
955279a62a41,395.42,3.449,55.7,43.8,0.04,10
955279a62a41,390.39,3.387,58,45.7,0.04,10
955279a62a41,390.39,3.387,58,45.7,0.04,10
955279a62a41,385.94,3.641,60.3,47.6,0.05,10
955279a62a41,385.94,3.641,60.3,47.6,0.05,10
955279a62a41,390.97,3.547,62.6,49.5,0.05,10
955279a62a41,390.97,3.547,62.6,49.5,0.05,10
955279a62a41,395.68,3.684,64.9,51.4,0.05,10
955279a62a41,395.68,3.684,64.9,51.4,0.05,10
955279a62a41,394.78,3.711,66.6,52.8,0.05,10
955279a62a41,394.78,3.711,66.6,52.8,0.05,10
955279a62a41,389.56,3.523,68.9,54.7,0.04,10
955279a62a41,389.56,3.523,68.9,54.7,0.04,10
955279a62a41,394,3.781,70.6,56.1,0.05,10
955279a62a41,394,3.781,70.6,56.1,0.05,10
955279a62a41,398.41,3.828,71.8,57,0.05,10
955279a62a41,398.41,3.828,71.8,57,0.05,10
955279a62a41,396.91,3.77,74.1,58.9,0.05,10
955279a62a41,396.91,3.77,74.1,58.9,0.05,10
955279a62a41,394.75,3.57,76.4,60.8,0.05,10
955279a62a41,394.75,3.57,76.4,60.8,0.05,10
955279a62a41,395.77,3.836,78.7,62.6,0.05,10
955279a62a41,395.77,3.836,78.7,62.6,0.05,10
955279a62a41,395.39,3.996,81,64.5,0.05,10
955279a62a41,395.39,3.996,81,64.5,0.05,10
955279a62a41,396.32,4.016,83.3,66.4,0.05,10
955279a62a41,396.32,4.016,83.3,66.4,0.05,10
955279a62a41,395.13,3.938,85,67.8,0.05,10
955279a62a41,395.13,3.938,85,67.8,0.05,10
955279a62a41,396.82,3.992,87.3,69.7,0.05,10
955279a62a41,396.82,3.992,87.3,69.7,0.05,10
955279a62a41,396.93,4.02,89,71.1,0.05,10
955279a62a41,396.93,4.02,89,71.1,0.05,10
955279a62a41,397.8,3.91,90.4,72.6,0.05,10
955279a62a41,397.8,3.91,90.4,72.6,0.05,10
955279a62a41,397.01,4.195,92.5,73.9,0.05,10
955279a62a41,397.01,4.195,92.5,73.9,0.05,10
955279a62a41,394.37,4.113,94.8,75.8,0.05,10
955279a62a41,394.37,4.113,94.8,75.8,0.05,10
955279a62a41,395.67,4.039,97.1,77.7,0.05,10
955279a62a41,395.67,4.039,97.1,77.7,0.05,10
955279a62a41,394.57,4.312,99.4,79.6,0.05,10
955279a62a41,394.57,4.312,99.4,79.6,0.05,10
955279a62a41,396.19,4.152,102,81.4,0.05,10
955279a62a41,396.19,4.152,102,81.4,0.05,10
955279a62a41,395.26,4.312,104,83.3,0.05,10
955279a62a41,395.26,4.312,104,83.3,0.05,10
955279a62a41,396.49,4.258,106,84.7,0.05,10
955279a62a41,396.49,4.258,106,84.7,0.05,10
955279a62a41,397.45,4.402,107,86.4,0.06,10
955279a62a41,397.45,4.402,107,86.4,0.06,10
955279a62a41,394.79,4.57,110,88,0.06,10
955279a62a41,394.79,4.57,110,88,0.06,10
955279a62a41,398.39,4.484,111,89,0.06,10
955279a62a41,398.39,4.484,111,89,0.06,10
955279a62a41,395.73,4.523,113,90.8,0.06,10
955279a62a41,395.73,4.523,113,90.8,0.06,10
955279a62a41,394.41,4.488,115,92.7,0.06,10
955279a62a41,394.41,4.488,115,92.7,0.06,10
955279a62a41,331.34,4.625,117,94.5,0.06,10
955279a62a41,331.34,4.625,117,94.5,0.06,10
955279a62a41,296.51,4.543,119,95.9,0.06,10
955279a62a41,296.51,4.543,119,95.9,0.06,10
955279a62a41,270.49,4.43,120,97.1,0.06,10
955279a62a41,270.49,4.43,120,97.1,0.06,10
955279a62a41,198.84,4.562,121,97.6,0.06,10
955279a62a41,198.84,4.562,121,97.6,0.06,10
955279a62a41,197.93,4.598,122,98.6,0.06,10
955279a62a41,197.93,4.598,122,98.6,0.06,10
955279a62a41,197.79,4.617,123,99.5,0.06,10
955279a62a41,197.79,4.617,123,99.5,0.06,10
955279a62a41,198.64,4.738,124,100,0.06,10
955279a62a41,198.64,4.738,124,100,0.06,10
955279a62a41,198.62,4.754,125,101,0.06,10
955279a62a41,198.62,4.754,125,101,0.06,10
955279a62a41,197.97,4.766,126,102,0.06,10
955279a62a41,197.97,4.766,126,102,0.06,10
955279a62a41,197.67,4.781,127,103,0.06,10
955279a62a41,197.67,4.781,127,103,0.06,10
955279a62a41,198.13,4.68,128,104,0.06,10
955279a62a41,198.13,4.68,128,104,0.06,10
955279a62a41,198.2,4.809,130,105,0.06,10
955279a62a41,198.2,4.809,130,105,0.06,10
955279a62a41,197.69,4.848,131,106,0.06,10
955279a62a41,197.69,4.848,131,106,0.06,10
955279a62a41,197.69,4.863,132,107,0.06,10
955279a62a41,197.69,4.863,132,107,0.06,10
955279a62a41,198.5,4.879,133,107,0.06,10
955279a62a41,198.5,4.879,133,107,0.06,10
955279a62a41,196.63,4.777,134,108,0.06,10
955279a62a41,196.63,4.777,134,108,0.06,10
955279a62a41,199.68,4.922,135,109,0.06,10
955279a62a41,199.68,4.922,135,109,0.06,10
955279a62a41,197.89,4.836,136,110,0.06,10
955279a62a41,197.89,4.836,136,110,0.06,10
955279a62a41,191.31,4.84,137,111,0.06,10
955279a62a41,191.31,4.84,137,111,0.06,10
955279a62a41,99.21,4.84,137,111,0.06,10
955279a62a41,99.21,4.84,137,111,0.06,10
955279a62a41,99,4.852,138,112,0.06,10
955279a62a41,99,4.852,138,112,0.06,10
955279a62a41,99.06,4.863,138,112,0.06,10
955279a62a41,99.06,4.863,138,112,0.06,10
955279a62a41,98.79,4.863,139,113,0.06,10
955279a62a41,98.79,4.863,139,113,0.06,10
955279a62a41,109.98,5.004,140,113,0.06,10
955279a62a41,109.98,5.004,140,113,0.06,10
955279a62a41,197.95,5.012,141,114,0.06,10
955279a62a41,197.95,5.012,141,114,0.06,10
955279a62a41,198.96,5.02,142,115,0.06,10
955279a62a41,198.96,5.02,142,115,0.06,10
955279a62a41,176.86,4.918,142,115,0.06,10
955279a62a41,176.86,4.918,142,115,0.06,10
955279a62a41,99.05,4.93,143,116,0.06,10
955279a62a41,99.05,4.93,143,116,0.06,10
955279a62a41,110.43,5.066,144,116,0.06,10
955279a62a41,110.43,5.066,144,116,0.06,10
955279a62a41,197.08,4.957,145,117,0.06,10
955279a62a41,197.08,4.957,145,117,0.06,10
955279a62a41,199.31,4.98,146,118,0.06,10
955279a62a41,199.31,4.98,146,118,0.06,10
955279a62a41,240.58,5.258,147,119,0.07,10
955279a62a41,240.58,5.258,147,119,0.07,10
955279a62a41,296.46,5.301,149,120,0.07,10
955279a62a41,296.46,5.301,149,120,0.07,10
955279a62a41,296.22,5.34,151,122,0.07,10
955279a62a41,296.22,5.34,151,122,0.07,10
955279a62a41,296.92,5.23,152,123,0.07,10
955279a62a41,296.92,5.23,152,123,0.07,10
955279a62a41,297.83,5.684,154,124,0.07,11
955279a62a41,297.83,5.684,154,124,0.07,11
955279a62a41,297.9,5.703,155,125,0.07,11
955279a62a41,297.9,5.703,155,125,0.07,11
955279a62a41,297.15,5.684,156,126,0.07,11
955279a62a41,297.15,5.684,156,126,0.07,11
955279a62a41,296.67,5.82,158,128,0.07,11
955279a62a41,296.67,5.82,158,128,0.07,11
955279a62a41,295.7,5.844,160,129,0.07,11
955279a62a41,295.7,5.844,160,129,0.07,11
955279a62a41,293.64,5.797,161,130,0.07,11
955279a62a41,293.64,5.797,161,130,0.07,11
955279a62a41,296.19,5.801,163,132,0.07,11
955279a62a41,296.19,5.801,163,132,0.07,11
955279a62a41,292.35,5.957,165,133,0.08,11
955279a62a41,292.35,5.957,165,133,0.08,11
955279a62a41,292.77,5.863,166,134,0.07,11
955279a62a41,292.77,5.863,166,134,0.07,11
955279a62a41,298.25,5.754,167,135,0.07,11
955279a62a41,298.25,5.754,167,135,0.07,11
955279a62a41,297.92,5.879,169,136,0.07,11
955279a62a41,297.92,5.879,169,136,0.07,11
955279a62a41,296.35,6.039,170,138,0.08,11
955279a62a41,296.35,6.039,170,138,0.08,11
955279a62a41,296.8,6.062,172,139,0.08,11
955279a62a41,296.8,6.062,172,139,0.08,11
955279a62a41,296.31,5.957,174,141,0.08,11
955279a62a41,296.31,5.957,174,141,0.08,11
955279a62a41,298.39,6.105,175,141,0.08,11
955279a62a41,298.39,6.105,175,141,0.08,11
955279a62a41,294.48,5.98,177,143,0.08,11
955279a62a41,294.48,5.98,177,143,0.08,11
955279a62a41,292.93,6.012,178,144,0.08,11
955279a62a41,292.93,6.012,178,144,0.08,11
955279a62a41,293.96,6.16,180,146,0.08,11
955279a62a41,293.96,6.16,180,146,0.08,11
955279a62a41,294.84,6.191,182,147,0.08,11
955279a62a41,294.84,6.191,182,147,0.08,11
955279a62a41,298.35,6.211,182,148,0.08,11
955279a62a41,298.35,6.211,182,148,0.08,11
955279a62a41,292.84,6.105,184,149,0.08,11
955279a62a41,292.84,6.105,184,149,0.08,11
