ID,CPU,MemUsage,NetIn,NetOut,Mem,PIDs
955279a62a41,294.43,6.242,186,150,0.08,11
955279a62a41,294.43,6.242,186,150,0.08,11
955279a62a41,295.45,6.379,188,152,0.08,11
955279a62a41,295.45,6.379,188,152,0.08,11
955279a62a41,295.76,6.184,189,153,0.08,11
955279a62a41,295.76,6.184,189,153,0.08,11
955279a62a41,296.21,6.332,190,154,0.08,11
955279a62a41,296.21,6.332,190,154,0.08,11
955279a62a41,296.88,6.488,192,156,0.08,11
955279a62a41,296.88,6.488,192,156,0.08,11
955279a62a41,296.58,6.285,194,157,0.08,11
955279a62a41,296.58,6.285,194,157,0.08,11
955279a62a41,293.69,6.297,196,158,0.08,11
955279a62a41,293.69,6.297,196,158,0.08,11
955279a62a41,303.58,6.309,196,159,0.08,11
955279a62a41,303.58,6.309,196,159,0.08,11
955279a62a41,297.13,6.445,198,160,0.08,11
955279a62a41,297.13,6.445,198,160,0.08,11
955279a62a41,295.43,6.469,200,162,0.08,11
955279a62a41,295.43,6.469,200,162,0.08,11
955279a62a41,295.63,6.352,201,163,0.08,11
955279a62a41,295.63,6.352,201,163,0.08,11
955279a62a41,292.37,6.496,202,164,0.08,11
955279a62a41,292.37,6.496,202,164,0.08,11
955279a62a41,255.11,6.5,204,165,0.08,11
955279a62a41,255.11,6.5,204,165,0.08,11
955279a62a41,195.29,6.508,205,166,0.08,11
955279a62a41,195.29,6.508,205,166,0.08,11
955279a62a41,195.41,6.395,206,167,0.08,11
955279a62a41,195.41,6.395,206,167,0.08,11
955279a62a41,196.9,6.281,207,168,0.08,11
955279a62a41,196.9,6.281,207,168,0.08,11
955279a62a41,197.72,6.273,208,169,0.08,11
955279a62a41,197.72,6.273,208,169,0.08,11
955279a62a41,196.34,6.418,209,170,0.08,11
955279a62a41,196.34,6.418,209,170,0.08,11
955279a62a41,196.88,6.422,210,170,0.08,11
955279a62a41,196.88,6.422,210,170,0.08,11
955279a62a41,197.63,6.422,211,171,0.08,11
955279a62a41,197.63,6.422,211,171,0.08,11
955279a62a41,197.59,6.43,212,172,0.08,11
955279a62a41,197.59,6.43,212,172,0.08,11
955279a62a41,198.57,6.445,213,173,0.08,11
955279a62a41,198.57,6.445,213,173,0.08,11
955279a62a41,198.12,6.344,214,174,0.08,11
955279a62a41,198.12,6.344,214,174,0.08,11
955279a62a41,198.12,6.344,214,174,0.08,11
955279a62a41,198.07,6.477,215,175,0.08,11
955279a62a41,198.07,6.477,215,175,0.08,11
955279a62a41,197.56,6.355,216,176,0.08,11
955279a62a41,197.56,6.355,216,176,0.08,11
955279a62a41,198.21,6.598,218,177,0.08,11
955279a62a41,198.21,6.598,218,177,0.08,11
955279a62a41,197.25,6.371,219,178,0.08,11
955279a62a41,197.25,6.371,219,178,0.08,11
955279a62a41,198.22,6.5,220,178,0.08,11
955279a62a41,198.22,6.5,220,178,0.08,11
955279a62a41,198.58,6.516,220,179,0.08,11
955279a62a41,198.58,6.516,220,179,0.08,11
955279a62a41,198.13,6.527,222,180,0.08,11
955279a62a41,198.13,6.527,222,180,0.08,11
955279a62a41,197.82,6.414,223,181,0.08,11
955279a62a41,197.82,6.414,223,181,0.08,11
955279a62a41,118.31,6.648,224,182,0.08,11
955279a62a41,118.31,6.648,224,182,0.08,11
955279a62a41,99.49,6.41,224,182,0.08,11
955279a62a41,99.49,6.41,224,182,0.08,11
955279a62a41,100.11,6.414,224,182,0.08,11
955279a62a41,100.11,6.414,224,182,0.08,11
955279a62a41,99.39,6.414,225,183,0.08,11
955279a62a41,99.39,6.414,225,183,0.08,11
955279a62a41,99.35,6.535,225,183,0.08,11
955279a62a41,99.35,6.535,225,183,0.08,11
955279a62a41,99.46,6.539,226,183,0.08,11
955279a62a41,99.46,6.539,226,183,0.08,11
955279a62a41,99.69,6.555,226,184,0.08,11
955279a62a41,99.69,6.555,226,184,0.08,11
955279a62a41,99.43,6.57,227,184,0.08,11
955279a62a41,99.43,6.57,227,184,0.08,11
955279a62a41,47.67,6.449,227,185,0.08,11
955279a62a41,47.67,6.449,227,185,0.08,11
955279a62a41,0,6.449,227,185,0.08,11
955279a62a41,0,6.449,227,185,0.08,11
955279a62a41,0,6.449,227,185,0.08,11
955279a62a41,0,6.449,227,185,0.08,11
955279a62a41,0,6.449,227,185,0.08,11
955279a62a41,0,6.449,227,185,0.08,11
955279a62a41,63.25,6.461,228,185,0.08,11
955279a62a41,63.25,6.461,228,185,0.08,11
955279a62a41,98.86,6.469,228,185,0.08,11
955279a62a41,98.86,6.469,228,185,0.08,11
955279a62a41,98.98,6.598,229,186,0.08,11
955279a62a41,98.98,6.598,229,186,0.08,11
955279a62a41,98.9,6.48,229,186,0.08,11
955279a62a41,98.9,6.48,229,186,0.08,11
955279a62a41,98.57,6.609,230,187,0.08,11
955279a62a41,98.57,6.609,230,187,0.08,11
955279a62a41,99.22,6.621,230,187,0.08,11
955279a62a41,99.22,6.621,230,187,0.08,11
955279a62a41,98.82,6.621,231,188,0.08,11
955279a62a41,98.82,6.621,231,188,0.08,11
955279a62a41,98.69,6.516,232,188,0.08,11
955279a62a41,98.69,6.516,232,188,0.08,11
955279a62a41,98.65,6.629,232,189,0.08,11
955279a62a41,98.65,6.629,232,189,0.08,11
955279a62a41,98.87,6.766,233,189,0.09,11
955279a62a41,98.87,6.766,233,189,0.09,11
955279a62a41,100,6.641,233,189,0.08,11
955279a62a41,100,6.641,233,189,0.08,11
955279a62a41,98.7,6.648,233,190,0.08,11
955279a62a41,98.7,6.648,233,190,0.08,11
955279a62a41,99.09,6.656,234,190,0.08,11
955279a62a41,99.09,6.656,234,190,0.08,11
955279a62a41,98.89,6.66,234,191,0.08,11
955279a62a41,98.89,6.66,234,191,0.08,11
955279a62a41,98.98,6.66,235,191,0.08,11
955279a62a41,98.98,6.66,235,191,0.08,11
955279a62a41,98.64,6.559,236,191,0.08,11
955279a62a41,98.64,6.559,236,191,0.08,11
955279a62a41,98.9,6.551,236,192,0.08,11
955279a62a41,98.9,6.551,236,192,0.08,11
955279a62a41,99.01,6.562,237,192,0.08,11
955279a62a41,99.01,6.562,237,192,0.08,11
955279a62a41,99,6.559,237,193,0.08,11
955279a62a41,99,6.559,237,193,0.08,11
955279a62a41,99.05,6.684,238,193,0.09,11
955279a62a41,99.05,6.684,238,193,0.09,11
955279a62a41,98.71,6.574,239,194,0.08,11
955279a62a41,98.71,6.574,239,194,0.08,11
955279a62a41,98.37,6.582,239,194,0.08,11
955279a62a41,98.37,6.582,239,194,0.08,11
955279a62a41,99.16,6.59,240,195,0.08,11
955279a62a41,99.16,6.59,240,195,0.08,11
955279a62a41,99.32,6.715,240,195,0.09,11
955279a62a41,99.32,6.715,240,195,0.09,11
955279a62a41,99.15,6.594,241,196,0.08,11
955279a62a41,99.15,6.594,241,196,0.08,11
955279a62a41,98.45,6.727,241,196,0.09,11
955279a62a41,98.45,6.727,241,196,0.09,11
955279a62a41,99.31,6.742,242,197,0.09,11
955279a62a41,99.31,6.742,242,197,0.09,11
955279a62a41,100.38,6.738,242,197,0.09,11
955279a62a41,100.38,6.738,242,197,0.09,11
955279a62a41,98.84,6.758,243,197,0.09,11
955279a62a41,98.84,6.758,243,197,0.09,11
955279a62a41,99.02,6.648,243,198,0.08,11
955279a62a41,99.02,6.648,243,198,0.08,11
955279a62a41,98.75,6.766,244,198,0.09,11
955279a62a41,98.75,6.766,244,198,0.09,11
955279a62a41,98.99,6.785,244,199,0.09,11
955279a62a41,98.99,6.785,244,199,0.09,11
955279a62a41,98.84,6.66,245,199,0.08,11
955279a62a41,98.84,6.66,245,199,0.08,11
955279a62a41,98.88,6.789,245,199,0.09,11
955279a62a41,98.88,6.789,245,199,0.09,11
955279a62a41,98.92,6.785,246,200,0.09,11
955279a62a41,98.92,6.785,246,200,0.09,11
955279a62a41,99.04,6.801,247,200,0.09,11
955279a62a41,99.04,6.801,247,200,0.09,11
955279a62a41,98.83,6.82,247,201,0.09,11
955279a62a41,98.83,6.82,247,201,0.09,11
955279a62a41,98.87,6.824,248,201,0.09,11
955279a62a41,98.87,6.824,248,201,0.09,11
955279a62a41,98.79,6.832,248,202,0.09,11
955279a62a41,98.79,6.832,248,202,0.09,11
955279a62a41,99.14,6.84,249,202,0.09,11
955279a62a41,99.14,6.84,249,202,0.09,11
955279a62a41,98.84,6.848,249,203,0.09,11
955279a62a41,98.84,6.848,249,203,0.09,11
955279a62a41,98.89,6.855,250,203,0.09,11
955279a62a41,98.89,6.855,250,203,0.09,11
955279a62a41,98.83,6.871,251,204,0.09,11
955279a62a41,98.83,6.871,251,204,0.09,11
955279a62a41,99.25,6.75,251,204,0.09,11
955279a62a41,99.25,6.75,251,204,0.09,11
955279a62a41,100.19,6.758,251,204,0.09,11
955279a62a41,100.19,6.758,251,204,0.09,11
955279a62a41,99.47,6.875,252,205,0.09,11
955279a62a41,99.47,6.875,252,205,0.09,11
955279a62a41,98.86,6.75,252,205,0.09,11
955279a62a41,98.86,6.75,252,205,0.09,11
955279a62a41,99.24,6.75,253,206,0.09,11
955279a62a41,99.24,6.75,253,206,0.09,11
955279a62a41,98.12,6.758,253,206,0.09,11
955279a62a41,98.12,6.758,253,206,0.09,11
955279a62a41,98.74,6.891,254,207,0.09,11
955279a62a41,98.74,6.891,254,207,0.09,11
955279a62a41,98.92,6.762,255,207,0.09,11
955279a62a41,98.92,6.762,255,207,0.09,11
955279a62a41,99.18,6.762,255,207,0.09,11
955279a62a41,99.18,6.762,255,207,0.09,11
955279a62a41,98.63,6.773,256,208,0.09,11
955279a62a41,98.63,6.773,256,208,0.09,11
955279a62a41,98.87,6.902,256,208,0.09,11
955279a62a41,98.87,6.902,256,208,0.09,11
955279a62a41,99.52,6.777,257,209,0.09,11
955279a62a41,99.52,6.777,257,209,0.09,11
955279a62a41,98.52,6.785,257,209,0.09,11
955279a62a41,98.52,6.785,257,209,0.09,11
955279a62a41,98.93,5.301,258,210,0.07,11
955279a62a41,98.93,5.301,258,210,0.07,11
955279a62a41,96.91,5.301,259,210,0.07,11
955279a62a41,96.91,5.301,259,210,0.07,11
955279a62a41,98.17,5.297,259,211,0.07,11
955279a62a41,98.17,5.297,259,211,0.07,11
955279a62a41,98.15,5.43,260,211,0.07,11
955279a62a41,98.15,5.43,260,211,0.07,11
955279a62a41,100.25,5.426,260,211,0.07,11
955279a62a41,100.25,5.426,260,211,0.07,11
955279a62a41,97.4,5.332,260,212,0.07,11
955279a62a41,97.4,5.332,260,212,0.07,11
955279a62a41,98.15,5.34,261,212,0.07,11
955279a62a41,98.15,5.34,261,212,0.07,11
955279a62a41,97.82,5.324,262,213,0.07,11
955279a62a41,97.82,5.324,262,213,0.07,11
955279a62a41,98.05,5.328,262,213,0.07,11
955279a62a41,98.05,5.328,262,213,0.07,11
955279a62a41,97.52,5.449,263,214,0.07,11
955279a62a41,97.52,5.449,263,214,0.07,11
955279a62a41,97.55,5.34,263,214,0.07,11
955279a62a41,97.55,5.34,263,214,0.07,11
955279a62a41,97.76,5.328,264,215,0.07,11
955279a62a41,97.76,5.328,264,215,0.07,11
955279a62a41,97.81,5.445,264,215,0.07,11
955279a62a41,97.81,5.445,264,215,0.07,11
955279a62a41,98.57,5.453,265,215,0.07,11
955279a62a41,98.57,5.453,265,215,0.07,11
955279a62a41,97.04,5.332,266,216,0.07,11
955279a62a41,97.04,5.332,266,216,0.07,11
955279a62a41,98.14,5.34,266,216,0.07,11
955279a62a41,98.14,5.34,266,216,0.07,11
955279a62a41,98.74,5.457,267,217,0.07,11
955279a62a41,98.74,5.457,267,217,0.07,11
955279a62a41,97.95,5.336,267,217,0.07,11
955279a62a41,97.95,5.336,267,217,0.07,11
955279a62a41,100.23,5.34,267,217,0.07,11
955279a62a41,100.23,5.34,267,217,0.07,11
955279a62a41,98.07,5.465,268,218,0.07,11
955279a62a41,98.07,5.465,268,218,0.07,11
955279a62a41,97.91,5.344,268,218,0.07,11
955279a62a41,97.91,5.344,268,218,0.07,11
955279a62a41,97.44,5.34,269,219,0.07,11
955279a62a41,97.44,5.34,269,219,0.07,11
955279a62a41,97.51,5.34,270,219,0.07,11
955279a62a41,97.51,5.34,270,219,0.07,11
955279a62a41,97.71,5.344,270,220,0.07,11
955279a62a41,97.71,5.344,270,220,0.07,11
955279a62a41,98.04,5.348,271,220,0.07,11
955279a62a41,98.04,5.348,271,220,0.07,11
955279a62a41,97.23,5.348,271,221,0.07,11
955279a62a41,97.23,5.348,271,221,0.07,11
955279a62a41,98.2,5.34,272,221,0.07,11
955279a62a41,98.2,5.34,272,221,0.07,11
955279a62a41,97.62,5.344,272,222,0.07,11
955279a62a41,97.62,5.344,272,222,0.07,11
955279a62a41,97.09,5.465,273,222,0.07,11
955279a62a41,97.09,5.465,273,222,0.07,11
955279a62a41,98.48,5.344,274,222,0.07,11
955279a62a41,98.48,5.344,274,222,0.07,11
955279a62a41,97,5.348,274,223,0.07,11
955279a62a41,97,5.348,274,223,0.07,11
955279a62a41,97.32,5.465,275,223,0.07,11
955279a62a41,97.32,5.465,275,223,0.07,11
955279a62a41,100.15,5.344,275,223,0.07,11
955279a62a41,100.15,5.344,275,223,0.07,11
955279a62a41,98.37,5.348,275,224,0.07,11
955279a62a41,98.37,5.348,275,224,0.07,11
955279a62a41,98.37,5.473,276,224,0.07,11
955279a62a41,98.37,5.473,276,224,0.07,11
955279a62a41,97.24,5.355,276,225,0.07,11
955279a62a41,97.24,5.355,276,225,0.07,11
955279a62a41,98.16,5.477,277,225,0.07,11
955279a62a41,98.16,5.477,277,225,0.07,11
955279a62a41,97.54,5.477,278,226,0.07,11
955279a62a41,97.54,5.477,278,226,0.07,11
955279a62a41,97.52,5.477,278,226,0.07,11
955279a62a41,97.52,5.477,278,226,0.07,11
955279a62a41,97.53,5.48,279,227,0.07,11
955279a62a41,97.53,5.48,279,227,0.07,11
955279a62a41,98.25,5.359,279,227,0.07,11
955279a62a41,98.25,5.359,279,227,0.07,11
955279a62a41,98.13,5.367,280,228,0.07,11
955279a62a41,98.13,5.367,280,228,0.07,11
955279a62a41,97.29,5.363,280,228,0.07,11
955279a62a41,97.29,5.363,280,228,0.07,11
955279a62a41,97.29,5.363,280,228,0.07,11
955279a62a41,97.77,5.375,281,229,0.07,11
955279a62a41,97.77,5.375,281,229,0.07,11
955279a62a41,97.97,5.488,282,229,0.07,11
955279a62a41,97.97,5.488,282,229,0.07,11
955279a62a41,100.01,5.492,282,229,0.07,11
955279a62a41,100.01,5.492,282,229,0.07,11
955279a62a41,99.02,5.367,282,230,0.07,11
955279a62a41,99.02,5.367,282,230,0.07,11
955279a62a41,97.65,5.371,283,230,0.07,11
955279a62a41,97.65,5.371,283,230,0.07,11
955279a62a41,97.8,5.496,283,230,0.07,11
955279a62a41,97.8,5.496,283,230,0.07,11
955279a62a41,97.03,5.375,284,231,0.07,11
955279a62a41,97.03,5.375,284,231,0.07,11
955279a62a41,97.34,5.379,285,231,0.07,11
955279a62a41,97.34,5.379,285,231,0.07,11
955279a62a41,97.37,5.379,285,232,0.07,11
955279a62a41,97.37,5.379,285,232,0.07,11
955279a62a41,97.83,5.383,286,232,0.07,11
955279a62a41,97.83,5.383,286,232,0.07,11
955279a62a41,97.1,5.395,286,233,0.07,11
955279a62a41,97.1,5.395,286,233,0.07,11
955279a62a41,97.63,5.379,287,233,0.07,11
955279a62a41,97.63,5.379,287,233,0.07,11
955279a62a41,96.63,5.383,287,234,0.07,11
955279a62a41,96.63,5.383,287,234,0.07,11
955279a62a41,98.05,5.379,288,234,0.07,11
955279a62a41,98.05,5.379,288,234,0.07,11
955279a62a41,98.05,5.504,289,235,0.07,11
955279a62a41,98.05,5.504,289,235,0.07,11
955279a62a41,98.08,5.512,289,235,0.07,11
955279a62a41,98.08,5.512,289,235,0.07,11
955279a62a41,100.08,5.512,289,235,0.07,11
955279a62a41,100.08,5.512,289,235,0.07,11
955279a62a41,97.96,5.512,290,236,0.07,11
955279a62a41,97.96,5.512,290,236,0.07,11
955279a62a41,96.83,5.383,290,236,0.07,11
955279a62a41,96.83,5.383,290,236,0.07,11
955279a62a41,97.62,5.391,291,237,0.07,11
955279a62a41,97.62,5.391,291,237,0.07,11
955279a62a41,98.14,5.516,291,237,0.07,11
955279a62a41,98.14,5.516,291,237,0.07,11
955279a62a41,97.83,5.395,292,238,0.07,11
955279a62a41,97.83,5.395,292,238,0.07,11
955279a62a41,97.14,5.516,293,238,0.07,11
955279a62a41,97.14,5.516,293,238,0.07,11
955279a62a41,97.17,5.391,293,238,0.07,11
955279a62a41,97.17,5.391,293,238,0.07,11
955279a62a41,97.43,5.398,294,239,0.07,11
955279a62a41,97.43,5.398,294,239,0.07,11
955279a62a41,96.99,5.398,294,239,0.07,11
955279a62a41,96.99,5.398,294,239,0.07,11
955279a62a41,97.11,5.41,295,240,0.07,11
955279a62a41,97.11,5.41,295,240,0.07,11
955279a62a41,97.92,5.398,295,240,0.07,11
955279a62a41,97.92,5.398,295,240,0.07,11
955279a62a41,100.25,5.402,295,240,0.07,11
955279a62a41,100.25,5.402,295,240,0.07,11
955279a62a41,98.06,5.406,296,241,0.07,11
955279a62a41,98.06,5.406,296,241,0.07,11
955279a62a41,97.86,5.656,297,241,0.07,11
955279a62a41,97.86,5.656,297,241,0.07,11
955279a62a41,97.43,5.406,297,242,0.07,11
955279a62a41,97.43,5.406,297,242,0.07,11
955279a62a41,97.08,5.418,298,242,0.07,11
955279a62a41,97.08,5.418,298,242,0.07,11
955279a62a41,98.24,5.531,298,243,0.07,11
955279a62a41,98.24,5.531,298,243,0.07,11
955279a62a41,97.29,5.414,299,243,0.07,11
955279a62a41,97.29,5.414,299,243,0.07,11
955279a62a41,97.66,5.422,299,244,0.07,11
955279a62a41,97.66,5.422,299,244,0.07,11
955279a62a41,98.17,5.418,300,244,0.07,11
955279a62a41,98.17,5.418,300,244,0.07,11
955279a62a41,96.29,5.422,301,245,0.07,11
955279a62a41,96.29,5.422,301,245,0.07,11
955279a62a41,97.38,5.41,301,245,0.07,11
955279a62a41,97.38,5.41,301,245,0.07,11
955279a62a41,98.13,5.414,302,246,0.07,11
955279a62a41,98.13,5.414,302,246,0.07,11
955279a62a41,97.41,5.418,302,246,0.07,11
955279a62a41,97.41,5.418,302,246,0.07,11
955279a62a41,98.5,5.41,303,246,0.07,11
955279a62a41,98.5,5.41,303,246,0.07,11
955279a62a41,99.28,5.41,303,246,0.07,11
955279a62a41,99.28,5.41,303,246,0.07,11
955279a62a41,96.84,5.539,303,247,0.07,11
955279a62a41,96.84,5.539,303,247,0.07,11
955279a62a41,97.21,5.539,304,247,0.07,11
955279a62a41,97.21,5.539,304,247,0.07,11
955279a62a41,97.68,5.422,305,248,0.07,11
955279a62a41,97.68,5.422,305,248,0.07,11
955279a62a41,97.53,5.551,305,248,0.07,11
955279a62a41,97.53,5.551,305,248,0.07,11
955279a62a41,97.49,5.43,306,249,0.07,11
955279a62a41,97.49,5.43,306,249,0.07,11
955279a62a41,97.1,5.43,306,249,0.07,11
955279a62a41,97.1,5.43,306,249,0.07,11
955279a62a41,97.51,5.559,307,250,0.07,11
955279a62a41,97.51,5.559,307,250,0.07,11
955279a62a41,98.63,5.426,308,250,0.07,11
955279a62a41,98.63,5.426,308,250,0.07,11
955279a62a41,98.2,5.434,308,251,0.07,11
955279a62a41,98.2,5.434,308,251,0.07,11
955279a62a41,97.95,5.426,309,251,0.07,11
955279a62a41,97.95,5.426,309,251,0.07,11
955279a62a41,97.73,5.426,309,252,0.07,11
955279a62a41,97.73,5.426,309,252,0.07,11
955279a62a41,97.87,5.426,310,252,0.07,11
955279a62a41,97.87,5.426,310,252,0.07,11
955279a62a41,99.99,5.43,310,252,0.07,11
955279a62a41,99.99,5.43,310,252,0.07,11
955279a62a41,98.23,5.426,310,253,0.07,11
955279a62a41,98.23,5.426,310,253,0.07,11
955279a62a41,97.67,5.559,311,253,0.07,11
955279a62a41,97.67,5.559,311,253,0.07,11
955279a62a41,97.87,5.438,312,254,0.07,11
955279a62a41,97.87,5.438,312,254,0.07,11
955279a62a41,97.24,5.438,312,254,0.07,11
955279a62a41,97.24,5.438,312,254,0.07,11
955279a62a41,99.14,5.438,313,254,0.07,11
955279a62a41,99.14,5.438,313,254,0.07,11
955279a62a41,99.16,5.434,313,255,0.07,11
955279a62a41,99.16,5.434,313,255,0.07,11
955279a62a41,98.99,5.445,314,255,0.07,11
955279a62a41,98.99,5.445,314,255,0.07,11
955279a62a41,99.26,5.43,314,256,0.07,11
955279a62a41,99.26,5.43,314,256,0.07,11
955279a62a41,98.58,5.562,315,256,0.07,11
955279a62a41,98.58,5.562,315,256,0.07,11
955279a62a41,98.8,5.441,316,257,0.07,11
955279a62a41,98.8,5.441,316,257,0.07,11
955279a62a41,98.66,5.441,316,257,0.07,11
955279a62a41,98.66,5.441,316,257,0.07,11
955279a62a41,99.58,5.434,317,258,0.07,11
955279a62a41,99.58,5.434,317,258,0.07,11
955279a62a41,98.98,5.438,317,258,0.07,11
955279a62a41,98.98,5.438,317,258,0.07,11
955279a62a41,99,5.562,318,259,0.07,11
955279a62a41,99,5.562,318,259,0.07,11
955279a62a41,98.88,5.562,319,259,0.07,11
955279a62a41,98.88,5.562,319,259,0.07,11
955279a62a41,99.99,5.566,319,259,0.07,11
955279a62a41,99.99,5.566,319,259,0.07,11
955279a62a41,99.33,5.445,319,260,0.07,11
955279a62a41,99.33,5.445,319,260,0.07,11
955279a62a41,99.26,5.445,320,260,0.07,11
955279a62a41,99.26,5.445,320,260,0.07,11
955279a62a41,98.6,5.574,320,261,0.07,11
955279a62a41,98.6,5.574,320,261,0.07,11
955279a62a41,98.86,5.574,321,261,0.07,11
955279a62a41,98.86,5.574,321,261,0.07,11
955279a62a41,99.4,5.445,321,262,0.07,11
955279a62a41,99.4,5.445,321,262,0.07,11
955279a62a41,98.85,4.68,322,262,0.06,11
955279a62a41,98.85,4.68,322,262,0.06,11
955279a62a41,99.31,4.559,323,262,0.06,11
955279a62a41,99.31,4.559,323,262,0.06,11
955279a62a41,99.69,4.555,323,263,0.06,11
955279a62a41,99.69,4.555,323,263,0.06,11
955279a62a41,98.44,4.543,324,263,0.06,11
955279a62a41,98.44,4.543,324,263,0.06,11
955279a62a41,99.49,4.551,324,264,0.06,11
955279a62a41,99.49,4.551,324,264,0.06,11
955279a62a41,99.03,4.555,325,264,0.06,11
